loss,accuracy,val_loss,val_accuracy
0.20961841940879822,0.18333333730697632,0.18901440501213074,0.23333333432674408
0.18783947825431824,0.25,0.2051486074924469,0.21666666865348816
0.19165833294391632,0.28333333134651184,0.20571327209472656,0.21666666865348816
0.19015468657016754,0.28333333134651184,0.2037387192249298,0.3499999940395355
0.19121471047401428,0.28333333134651184,0.20268866419792175,0.23333333432674408
0.19077558815479279,0.28333333134651184,0.20238526165485382,0.23333333432674408
0.1890089362859726,0.30000001192092896,0.20129472017288208,0.21666666865348816
0.18762248754501343,0.28333333134651184,0.19806483387947083,0.21666666865348816
0.1879642754793167,0.28333333134651184,0.19192512333393097,0.21666666865348816
0.1864279806613922,0.28333333134651184,0.18951334059238434,0.21666666865348816
0.18683789670467377,0.21666666865348816,0.1891883760690689,0.3333333432674408
0.18609485030174255,0.30000001192092896,0.18934084475040436,0.25
0.18506844341754913,0.3499999940395355,0.1902157962322235,0.21666666865348816
0.18742042779922485,0.28333333134651184,0.1940658837556839,0.21666666865348816
0.1861265003681183,0.28333333134651184,0.1920212060213089,0.4333333373069763
0.18554022908210754,0.3333333432674408,0.19006161391735077,0.28333333134651184
0.1853192001581192,0.30000001192092896,0.1898401528596878,0.23333333432674408
0.18436932563781738,0.3166666626930237,0.18982145190238953,0.28333333134651184
0.1897215098142624,0.25,0.1925533562898636,0.21666666865348816
0.18598274886608124,0.30000001192092896,0.1893409788608551,0.3166666626930237
0.18405532836914062,0.38333332538604736,0.1880662888288498,0.38333332538604736
0.18587279319763184,0.3166666626930237,0.1907288283109665,0.23333333432674408
0.18457651138305664,0.3499999940395355,0.19043053686618805,0.4000000059604645
0.18415164947509766,0.28333333134651184,0.18920591473579407,0.28333333134651184
0.18383054435253143,0.4000000059604645,0.1873350739479065,0.21666666865348816
0.18410024046897888,0.28333333134651184,0.18767979741096497,0.21666666865348816
0.18215550482273102,0.28333333134651184,0.18785472214221954,0.23333333432674408
0.18145492672920227,0.38333332538604736,0.1870448738336563,0.3166666626930237
0.1814296543598175,0.30000001192092896,0.18607670068740845,0.28333333134651184
0.1814003586769104,0.3166666626930237,0.18674825131893158,0.4000000059604645
