loss,accuracy,val_loss,val_accuracy,lr
1.3710919618606567,0.3333333432674408,1.365408182144165,0.38333332538604736,0.001
1.1520885229110718,0.5166666507720947,1.372785210609436,0.3166666626930237,0.001
1.0970724821090698,0.5166666507720947,1.3695943355560303,0.18333333730697632,0.001
0.9322325587272644,0.75,1.4019795656204224,0.23333333432674408,0.001
0.7624340057373047,0.75,1.700952172279358,0.23333333432674408,0.001
0.7855443954467773,0.75,4.028799533843994,0.23333333432674408,0.001
0.671040952205658,0.8500000238418579,6.006460666656494,0.23333333432674408,0.001
0.7197304964065552,0.7833333611488342,8.248941421508789,0.23333333432674408,0.001
0.6678255796432495,0.8333333134651184,5.057686805725098,0.23333333432674408,0.001
0.5559402704238892,0.8166666626930237,9.914020538330078,0.23333333432674408,0.001
0.5969368815422058,0.8500000238418579,6.865043640136719,0.23333333432674408,0.001
0.5647987127304077,0.8333333134651184,12.618986129760742,0.23333333432674408,0.001
0.572861909866333,0.8166666626930237,17.17469596862793,0.23333333432674408,0.001
0.6962435841560364,0.7666666507720947,29.556364059448242,0.23333333432674408,0.001
0.6278581619262695,0.7833333611488342,17.38353157043457,0.23333333432674408,0.001
0.5315191745758057,0.8166666626930237,9.471343040466309,0.23333333432674408,0.001
0.5292026400566101,0.8333333134651184,13.070428848266602,0.23333333432674408,0.001
0.612662136554718,0.7833333611488342,14.901473999023438,0.23333333432674408,0.001
0.4750019311904907,0.8500000238418579,13.868912696838379,0.23333333432674408,0.001
0.4152493178844452,0.9166666865348816,12.412908554077148,0.23333333432674408,0.001
0.4370935261249542,0.800000011920929,12.171740531921387,0.23333333432674408,0.001
0.40378788113594055,0.9166666865348816,6.983850955963135,0.23333333432674408,0.001
0.46218109130859375,0.8666666746139526,10.969085693359375,0.23333333432674408,0.001
0.3852124512195587,0.9333333373069763,7.13721227645874,0.23333333432674408,0.001
0.43255090713500977,0.8500000238418579,6.627542972564697,0.23333333432674408,0.001
0.40815022587776184,0.8166666626930237,7.4098801612854,0.23333333432674408,0.001
0.4685022532939911,0.8833333253860474,4.8355183601379395,0.23333333432674408,0.001
0.41442999243736267,0.8666666746139526,7.367927074432373,0.23333333432674408,0.001
0.29875585436820984,0.949999988079071,5.4900712966918945,0.23333333432674408,0.001
0.27580273151397705,0.9333333373069763,4.949006080627441,0.23333333432674408,0.001
0.25878772139549255,0.9333333373069763,4.29862642288208,0.2666666805744171,0.001
0.364374041557312,0.9166666865348816,2.546830415725708,0.2666666805744171,0.001
0.2687879800796509,0.949999988079071,7.658867359161377,0.23333333432674408,0.001
0.22430403530597687,0.949999988079071,7.800682544708252,0.23333333432674408,0.001
0.3132363557815552,0.8833333253860474,11.206233978271484,0.23333333432674408,0.001
0.22267436981201172,0.9666666388511658,10.480810165405273,0.23333333432674408,0.001
0.24898426234722137,0.9333333373069763,5.8884596824646,0.38333332538604736,0.001
0.30130115151405334,0.8999999761581421,5.589163780212402,0.30000001192092896,0.001
0.2964237630367279,0.9166666865348816,3.14758038520813,0.3166666626930237,0.001
0.2002073973417282,0.9666666388511658,3.729360342025757,0.3333333432674408,0.001
0.26260772347450256,0.949999988079071,7.706084251403809,0.30000001192092896,0.001
0.17888754606246948,1.0,4.536661624908447,0.3166666626930237,0.001
0.23546114563941956,0.949999988079071,2.0163216590881348,0.46666666865348816,0.001
0.27524319291114807,0.949999988079071,1.8398711681365967,0.23333333432674408,0.001
0.30113688111305237,0.9333333373069763,4.6078691482543945,0.20000000298023224,0.001
0.24578705430030823,0.9166666865348816,8.156055450439453,0.23333333432674408,0.001
0.24386543035507202,0.9666666388511658,2.3236443996429443,0.2666666805744171,0.001
0.2196231186389923,0.9833333492279053,2.6821365356445312,0.3166666626930237,0.001
0.2424640953540802,0.9666666388511658,4.1947855949401855,0.2666666805744171,0.001
0.12077081203460693,0.9666666388511658,2.986314296722412,0.4333333373069763,0.001
0.16508232057094574,0.9833333492279053,2.7363922595977783,0.4833333194255829,0.001
0.23525166511535645,0.9333333373069763,5.971866130828857,0.23333333432674408,0.001
0.14828215539455414,0.9666666388511658,2.9838569164276123,0.4000000059604645,0.001
0.22393538057804108,0.949999988079071,3.1625123023986816,0.3166666626930237,0.001
0.1417672336101532,0.9666666388511658,2.706463575363159,0.46666666865348816,0.001
0.19256342947483063,0.9833333492279053,3.0407116413116455,0.3166666626930237,0.001
0.1442260444164276,1.0,1.7116047143936157,0.5666666626930237,0.001
0.19540472328662872,0.9166666865348816,4.374577045440674,0.4000000059604645,0.001
0.25071728229522705,0.8999999761581421,0.9249885082244873,0.6666666865348816,0.001
0.15569962561130524,0.9833333492279053,1.777076005935669,0.6000000238418579,0.001
0.1666875034570694,0.9833333492279053,1.545454502105713,0.4000000059604645,0.001
0.2904101014137268,0.8999999761581421,2.461791515350342,0.30000001192092896,0.001
0.17488214373588562,0.9666666388511658,1.4260220527648926,0.46666666865348816,0.001
0.4403643310070038,0.8333333134651184,4.764206409454346,0.21666666865348816,0.001
0.1874999701976776,0.9833333492279053,3.854050636291504,0.28333333134651184,0.001
0.16529633104801178,0.9833333492279053,3.12054443359375,0.4833333194255829,0.001
0.2399139404296875,0.9333333373069763,1.201568841934204,0.699999988079071,0.001
0.2090740203857422,0.9666666388511658,2.2367234230041504,0.5166666507720947,0.001
0.13220275938510895,0.9833333492279053,4.654321670532227,0.4000000059604645,0.001
0.1315077841281891,0.9666666388511658,3.3027119636535645,0.4000000059604645,0.001
0.09610383957624435,0.9833333492279053,1.6418627500534058,0.5666666626930237,0.001
0.1688636839389801,0.9666666388511658,1.3963013887405396,0.699999988079071,0.001
0.09459185600280762,0.9833333492279053,3.625347375869751,0.3166666626930237,0.001
0.15158377587795258,1.0,1.3653661012649536,0.7333333492279053,0.001
0.1503327637910843,0.949999988079071,2.7001092433929443,0.36666667461395264,0.001
0.0962006226181984,0.9833333492279053,1.3469210863113403,0.6499999761581421,0.001
0.11141268163919449,0.9666666388511658,1.5187956094741821,0.5333333611488342,0.001
0.13275042176246643,0.9666666388511658,0.7796825170516968,0.7833333611488342,0.001
0.138151153922081,0.9833333492279053,0.6799189448356628,0.7333333492279053,0.001
0.09113246947526932,0.9833333492279053,1.3818680047988892,0.4833333194255829,0.001
0.08539173752069473,1.0,1.5641357898712158,0.38333332538604736,0.001
0.08325538784265518,0.9833333492279053,1.0178812742233276,0.6666666865348816,0.001
0.06078796461224556,1.0,1.3143742084503174,0.6499999761581421,0.001
0.10461463779211044,0.9666666388511658,0.6474793553352356,0.8166666626930237,0.001
0.09153635054826736,1.0,1.1598622798919678,0.5833333134651184,0.001
0.10709719359874725,1.0,0.5208092331886292,0.7666666507720947,0.001
0.08099638670682907,1.0,0.5249997973442078,0.8166666626930237,0.001
0.04814976453781128,1.0,0.6011353731155396,0.8333333134651184,0.001
0.030142219737172127,1.0,1.2630332708358765,0.6666666865348816,0.001
0.10372408479452133,0.9833333492279053,0.7364107966423035,0.7666666507720947,0.001
0.09562589228153229,0.9833333492279053,0.49902358651161194,0.800000011920929,0.001
0.10045365989208221,0.9833333492279053,0.41914328932762146,0.8666666746139526,0.001
0.10081081837415695,0.9833333492279053,0.6011163592338562,0.7833333611488342,0.001
0.11267304420471191,0.949999988079071,0.6626671552658081,0.6833333373069763,0.001
0.1886216253042221,0.949999988079071,1.2637797594070435,0.6000000238418579,0.001
0.09902037680149078,1.0,0.7216776609420776,0.75,0.001
0.0813850462436676,0.9833333492279053,0.9094496369361877,0.7333333492279053,0.001
0.06222565099596977,1.0,0.5701621770858765,0.8500000238418579,0.001
0.0526716448366642,1.0,0.6486613154411316,0.7666666507720947,0.001
0.07126262038946152,1.0,0.82996666431427,0.75,0.001
0.09045595675706863,1.0,0.6551124453544617,0.800000011920929,0.001
0.02051800675690174,1.0,0.4562978744506836,0.800000011920929,0.001
0.044994037598371506,1.0,0.45249977707862854,0.8500000238418579,0.001
0.04429781064391136,1.0,0.6328667402267456,0.800000011920929,0.001
0.02196474000811577,1.0,0.7079842686653137,0.699999988079071,0.001
0.02502756007015705,1.0,0.5331651568412781,0.7666666507720947,0.001
0.020932955667376518,1.0,0.4872070252895355,0.8333333134651184,0.001
0.10889739543199539,0.9666666388511658,0.6183540225028992,0.7833333611488342,0.001
0.08732268214225769,0.9833333492279053,0.23862342536449432,0.949999988079071,0.001
