loss,accuracy,val_loss,val_accuracy
0.7024561166763306,0.4642857015132904,0.6785246729850769,0.8214285969734192
0.6767948269844055,0.5714285969734192,0.6678776144981384,0.9285714030265808
0.6705151200294495,0.7142857313156128,0.6567493677139282,0.9642857313156128
0.6834749579429626,0.7142857313156128,0.6477581858634949,0.8571428656578064
0.6546029448509216,0.7142857313156128,0.6390655636787415,0.7857142686843872
0.6397714614868164,0.8214285969734192,0.6298269629478455,0.9285714030265808
0.6331944465637207,0.8928571343421936,0.621083676815033,0.9285714030265808
0.6184917688369751,0.8214285969734192,0.6101506352424622,0.9642857313156128
0.6118354201316833,0.8571428656578064,0.5992150902748108,1.0
0.6160052418708801,0.9285714030265808,0.5876079201698303,0.9642857313156128
0.5899568200111389,0.9642857313156128,0.5748692154884338,0.9642857313156128
0.5816805958747864,0.8928571343421936,0.5609955787658691,0.9285714030265808
0.55271315574646,0.8214285969734192,0.545045018196106,0.9285714030265808
0.5571543574333191,0.8928571343421936,0.5289852023124695,0.9642857313156128
0.5754348635673523,0.7857142686843872,0.5124386548995972,0.9642857313156128
0.4887840449810028,0.9642857313156128,0.4947367310523987,0.9642857313156128
0.5154515504837036,0.9285714030265808,0.4752441942691803,0.9642857313156128
0.47800788283348083,0.9642857313156128,0.45516031980514526,0.9642857313156128
0.4539049565792084,1.0,0.43311914801597595,0.9642857313156128
0.43859872221946716,0.9642857313156128,0.4093067944049835,0.9642857313156128
0.42909231781959534,0.9642857313156128,0.385725736618042,0.9642857313156128
0.4053742289543152,0.9285714030265808,0.358468621969223,1.0
0.38045915961265564,0.9642857313156128,0.33087092638015747,1.0
0.36722227931022644,0.9642857313156128,0.30349424481391907,1.0
0.3951873779296875,0.9642857313156128,0.2841530442237854,1.0
0.33019015192985535,0.9285714030265808,0.2783752977848053,0.9642857313156128
0.3501136004924774,0.8928571343421936,0.2791672646999359,0.9642857313156128
0.3457173705101013,0.9642857313156128,0.26064643263816833,0.9642857313156128
0.288380891084671,0.9642857313156128,0.231657937169075,1.0
0.31087127327919006,0.9285714030265808,0.20419283211231232,1.0
0.2714206576347351,1.0,0.18844977021217346,1.0
0.2111353874206543,1.0,0.1789482831954956,1.0
0.24913093447685242,0.9285714030265808,0.17074456810951233,1.0
0.25478294491767883,0.9642857313156128,0.1618179827928543,1.0
0.19897505640983582,1.0,0.14293262362480164,1.0
0.2269628345966339,1.0,0.13023178279399872,1.0
0.1736845076084137,0.9642857313156128,0.1286190301179886,1.0
0.1986914724111557,0.9642857313156128,0.12260792404413223,1.0
0.18703202903270721,1.0,0.11981634050607681,1.0
0.1331494003534317,1.0,0.11382267624139786,1.0
0.12972445785999298,1.0,0.09988164901733398,1.0
0.1546791046857834,0.9642857313156128,0.09116308391094208,1.0
0.09957373142242432,1.0,0.08560822904109955,1.0
0.10446559637784958,1.0,0.08124814927577972,1.0
0.11148463934659958,1.0,0.07888252288103104,1.0
0.10292469710111618,1.0,0.07686298340559006,1.0
0.06245795637369156,1.0,0.07373888790607452,1.0
0.10784397274255753,0.9642857313156128,0.06215076521039009,1.0
0.08576156944036484,1.0,0.05135587602853775,1.0
0.14012417197227478,0.9642857313156128,0.04793751239776611,1.0
0.1333148330450058,0.9642857313156128,0.05364637449383736,1.0
0.07875625044107437,1.0,0.05961642041802406,1.0
0.07304637134075165,1.0,0.06656964123249054,1.0
0.1003899797797203,0.9642857313156128,0.07122419029474258,1.0
0.0800800696015358,1.0,0.06048399955034256,1.0
0.11129777878522873,1.0,0.04675755277276039,1.0
0.05715056508779526,1.0,0.027360286563634872,1.0
0.0632745623588562,1.0,0.023326795548200607,1.0
0.0664372518658638,1.0,0.025958945974707603,1.0
0.08361630886793137,1.0,0.03266577422618866,1.0
0.030591895803809166,1.0,0.039339691400527954,1.0
0.0840708538889885,0.9642857313156128,0.037976957857608795,1.0
0.06630100309848785,1.0,0.03572859242558479,1.0
0.06838978826999664,1.0,0.034478746354579926,1.0
0.04601089283823967,1.0,0.033507950603961945,1.0
