loss,accuracy,val_loss,val_accuracy,lr
1.409993290901184,0.36666667461395264,1.3943228721618652,0.21666666865348816,0.001
1.2909295558929443,0.44999998807907104,1.4067656993865967,0.28333333134651184,0.001
1.2643885612487793,0.4833333194255829,1.3935692310333252,0.3333333432674408,0.001
1.245564579963684,0.550000011920929,1.422685980796814,0.23333333432674408,0.001
1.219983696937561,0.6666666865348816,1.6185810565948486,0.23333333432674408,0.001
1.1875100135803223,0.6000000238418579,2.2297146320343018,0.23333333432674408,0.001
1.1600658893585205,0.6166666746139526,3.2874042987823486,0.23333333432674408,0.001
1.15639328956604,0.5833333134651184,4.60145378112793,0.23333333432674408,0.001
1.1487029790878296,0.6000000238418579,5.783881664276123,0.23333333432674408,0.001
1.1296217441558838,0.6166666746139526,7.814332962036133,0.23333333432674408,0.001
1.088658094406128,0.6833333373069763,9.090752601623535,0.23333333432674408,0.001
1.0672633647918701,0.6666666865348816,10.558171272277832,0.23333333432674408,0.001
1.0383038520812988,0.699999988079071,12.38913631439209,0.23333333432674408,0.001
1.0437418222427368,0.6833333373069763,13.44046688079834,0.23333333432674408,0.001
1.036441445350647,0.6666666865348816,14.400941848754883,0.23333333432674408,0.001
0.995111882686615,0.6666666865348816,15.885196685791016,0.23333333432674408,0.001
0.9921942353248596,0.6833333373069763,15.906798362731934,0.23333333432674408,0.001
0.9395024180412292,0.699999988079071,18.07647705078125,0.23333333432674408,0.001
0.8736463189125061,0.6833333373069763,18.44597625732422,0.23333333432674408,0.001
0.9056132435798645,0.6833333373069763,20.081113815307617,0.23333333432674408,0.001
0.9249749779701233,0.75,19.499670028686523,0.23333333432674408,0.001
0.956204354763031,0.7166666388511658,19.903230667114258,0.23333333432674408,0.001
0.9942900538444519,0.6833333373069763,19.89993667602539,0.23333333432674408,0.001
0.8770773410797119,0.699999988079071,20.669137954711914,0.23333333432674408,0.001
0.8638263940811157,0.75,20.591075897216797,0.23333333432674408,0.001
0.7724304795265198,0.8333333134651184,21.533315658569336,0.23333333432674408,0.001
0.7950364947319031,0.7666666507720947,22.315523147583008,0.23333333432674408,0.001
0.8471387624740601,0.7333333492279053,22.309696197509766,0.23333333432674408,0.001
0.7900810241699219,0.800000011920929,21.662012100219727,0.23333333432674408,0.001
0.7518385052680969,0.8333333134651184,22.40221405029297,0.23333333432674408,0.001
0.815475583076477,0.75,19.83635902404785,0.23333333432674408,0.001
0.7045585513114929,0.7666666507720947,20.68930435180664,0.23333333432674408,0.001
0.7409164309501648,0.800000011920929,22.341304779052734,0.23333333432674408,0.001
0.7482611536979675,0.7833333611488342,18.958894729614258,0.23333333432674408,0.001
0.6846817135810852,0.8166666626930237,19.571836471557617,0.23333333432674408,0.001
0.6875237822532654,0.7833333611488342,19.981721878051758,0.23333333432674408,0.001
0.7799599170684814,0.7833333611488342,17.271806716918945,0.23333333432674408,0.001
0.7169641256332397,0.7666666507720947,17.53321075439453,0.23333333432674408,0.001
0.6868258714675903,0.7833333611488342,16.42473030090332,0.23333333432674408,0.001
0.641370952129364,0.8333333134651184,14.705519676208496,0.23333333432674408,0.001
0.7130559086799622,0.7666666507720947,13.089498519897461,0.23333333432674408,0.001
0.8012107610702515,0.7166666388511658,11.681078910827637,0.23333333432674408,0.001
0.6857386231422424,0.8500000238418579,10.985048294067383,0.23333333432674408,0.001
0.6694470643997192,0.8166666626930237,12.076025009155273,0.23333333432674408,0.001
0.6683164238929749,0.8166666626930237,12.49134635925293,0.23333333432674408,0.001
0.6939451694488525,0.800000011920929,10.903903007507324,0.23333333432674408,0.001
0.6048905253410339,0.8166666626930237,12.122199058532715,0.23333333432674408,0.001
0.8136691451072693,0.75,9.229016304016113,0.23333333432674408,0.001
0.6981790661811829,0.7833333611488342,9.20126724243164,0.23333333432674408,0.001
0.6876633763313293,0.7666666507720947,7.744001388549805,0.23333333432674408,0.001
0.5824577808380127,0.8999999761581421,7.376219272613525,0.23333333432674408,0.001
0.5943611264228821,0.8666666746139526,8.640284538269043,0.23333333432674408,0.001
0.5706137418746948,0.8333333134651184,7.1239399909973145,0.23333333432674408,0.001
0.6111572980880737,0.8500000238418579,6.702578544616699,0.23333333432674408,0.001
0.5920987725257874,0.8500000238418579,6.140920162200928,0.23333333432674408,0.001
0.520881712436676,0.8833333253860474,4.923250675201416,0.23333333432674408,0.001
0.5435940623283386,0.8166666626930237,6.7341766357421875,0.23333333432674408,0.001
0.547896683216095,0.8333333134651184,4.451704978942871,0.23333333432674408,0.001
0.48950961232185364,0.8500000238418579,4.993026256561279,0.23333333432674408,0.001
0.6311888098716736,0.7833333611488342,3.397085428237915,0.2666666805744171,0.001
0.503256618976593,0.8666666746139526,4.592667102813721,0.23333333432674408,0.001
0.6039890646934509,0.8666666746139526,3.128336191177368,0.23333333432674408,0.001
0.5785810351371765,0.800000011920929,2.113513946533203,0.36666667461395264,0.001
0.5773023962974548,0.7833333611488342,2.176666736602783,0.38333332538604736,0.001
0.5392462015151978,0.8333333134651184,2.017153739929199,0.3499999940395355,0.001
0.6526153087615967,0.800000011920929,1.7514748573303223,0.46666666865348816,0.001
0.5960874557495117,0.800000011920929,1.8152215480804443,0.4000000059604645,0.001
0.550729513168335,0.8166666626930237,1.194486379623413,0.6166666746139526,0.001
0.5321630835533142,0.8500000238418579,1.2888457775115967,0.6499999761581421,0.001
0.5062035918235779,0.8666666746139526,0.8944377303123474,0.6166666746139526,0.001
0.5551223754882812,0.8166666626930237,0.9183319211006165,0.6499999761581421,0.001
0.48519662022590637,0.8666666746139526,0.9102755188941956,0.6499999761581421,0.001
0.5463534593582153,0.8166666626930237,1.0369383096694946,0.5333333611488342,0.001
0.5036662220954895,0.8666666746139526,0.7805410623550415,0.6833333373069763,0.001
0.4384506642818451,0.8666666746139526,0.9624903202056885,0.5,0.001
0.5022631287574768,0.8333333134651184,0.7474042177200317,0.699999988079071,0.001
0.5338946580886841,0.8666666746139526,0.80148845911026,0.6499999761581421,0.001
0.4804595112800598,0.8500000238418579,0.6905748248100281,0.7666666507720947,0.001
0.46357518434524536,0.8833333253860474,1.0409996509552002,0.550000011920929,0.001
0.4505024254322052,0.8833333253860474,1.3904414176940918,0.3499999940395355,0.001
0.43797314167022705,0.8999999761581421,0.8462678790092468,0.6166666746139526,0.001
0.42330557107925415,0.8999999761581421,0.902144730091095,0.6000000238418579,0.001
0.5202751755714417,0.8333333134651184,0.7356770634651184,0.6833333373069763,0.001
0.5034386515617371,0.8666666746139526,2.0206823348999023,0.4166666567325592,0.001
0.5941175222396851,0.800000011920929,0.873525083065033,0.6833333373069763,0.001
0.5123569965362549,0.8666666746139526,0.5852591395378113,0.800000011920929,0.001
0.5000410676002502,0.8500000238418579,1.8914464712142944,0.3166666626930237,0.001
0.4472409784793854,0.8833333253860474,0.9911094307899475,0.550000011920929,0.001
0.4002671539783478,0.8999999761581421,1.1539578437805176,0.4333333373069763,0.001
0.4288138151168823,0.8833333253860474,1.6071265935897827,0.38333332538604736,0.001
0.4184020161628723,0.8833333253860474,0.9255790114402771,0.550000011920929,0.001
0.5055223703384399,0.8166666626930237,2.772209405899048,0.3333333432674408,0.001
0.5310139060020447,0.7833333611488342,0.9241154789924622,0.6166666746139526,0.001
0.43350568413734436,0.8999999761581421,0.6618804335594177,0.7166666388511658,0.001
0.48900488018989563,0.8333333134651184,0.6893371343612671,0.7666666507720947,0.001
0.3591410219669342,0.9666666388511658,0.630128026008606,0.75,0.001
0.6458275318145752,0.8166666626930237,1.6287823915481567,0.25,0.001
0.43259620666503906,0.8833333253860474,1.4858111143112183,0.5166666507720947,0.001
0.48868781328201294,0.8333333134651184,3.0371928215026855,0.23333333432674408,0.001
0.5412503480911255,0.8166666626930237,1.1200007200241089,0.46666666865348816,0.001
0.4302963316440582,0.8500000238418579,0.7283561825752258,0.6499999761581421,0.001
0.5427865386009216,0.800000011920929,0.6216145157814026,0.7833333611488342,0.001
0.44176194071769714,0.8999999761581421,1.0508641004562378,0.46666666865348816,0.001
0.4115527868270874,0.8833333253860474,0.48554858565330505,0.8833333253860474,0.001
0.3484783470630646,0.9166666865348816,0.920735776424408,0.6166666746139526,0.001
0.3995545506477356,0.8999999761581421,1.0706162452697754,0.550000011920929,0.001
0.39932557940483093,0.9166666865348816,0.5241439938545227,0.7833333611488342,0.001
0.3851180076599121,0.9166666865348816,0.5091953277587891,0.8166666626930237,0.001
0.41489702463150024,0.949999988079071,1.0211342573165894,0.5,0.001
0.48759904503822327,0.8333333134651184,1.1053837537765503,0.46666666865348816,0.001
0.4526561200618744,0.8833333253860474,1.4769344329833984,0.5,0.001
0.45548751950263977,0.8333333134651184,1.2154021263122559,0.44999998807907104,0.001
0.4585472047328949,0.800000011920929,0.7728596329689026,0.6666666865348816,0.001
0.44897720217704773,0.8999999761581421,0.9430699944496155,0.6333333253860474,0.001
0.4107258915901184,0.8999999761581421,0.976986825466156,0.5833333134651184,0.001
0.5166280269622803,0.8333333134651184,0.9076575040817261,0.6000000238418579,0.001
0.39150887727737427,0.8833333253860474,0.9688208103179932,0.5,0.001
0.3714412450790405,0.8999999761581421,1.8906891345977783,0.30000001192092896,0.001
0.41141924262046814,0.8833333253860474,2.6556317806243896,0.21666666865348816,0.001
0.3342980146408081,0.9166666865348816,1.4079639911651611,0.28333333134651184,0.001
0.3313915431499481,0.9166666865348816,0.9770866632461548,0.4833333194255829,0.001
0.3151251971721649,0.9666666388511658,2.0386807918548584,0.36666667461395264,0.001
0.37557560205459595,0.9166666865348816,1.2374885082244873,0.4333333373069763,0.001
0.5017954111099243,0.8666666746139526,1.2550424337387085,0.550000011920929,0.001
0.354593425989151,0.949999988079071,1.0080199241638184,0.6000000238418579,0.001
0.35199201107025146,0.9166666865348816,1.6803215742111206,0.36666667461395264,0.001
0.3745686709880829,0.9166666865348816,0.7161668539047241,0.6833333373069763,0.001
0.3467334806919098,0.9166666865348816,0.7954902052879333,0.6333333253860474,0.001
0.2893896698951721,0.949999988079071,0.9189781546592712,0.7166666388511658,0.001
0.3051362633705139,0.8999999761581421,0.5383203625679016,0.7666666507720947,0.001
0.49783840775489807,0.8500000238418579,2.8530895709991455,0.2666666805744171,0.001
0.43880921602249146,0.8999999761581421,1.2681429386138916,0.5833333134651184,0.001
0.3627281188964844,0.9333333373069763,1.7112613916397095,0.6166666746139526,0.001
0.3405519425868988,0.9333333373069763,1.4720581769943237,0.6000000238418579,0.001
0.33818796277046204,0.949999988079071,0.6142260432243347,0.7833333611488342,0.001
0.27936825156211853,0.9333333373069763,1.874267816543579,0.5166666507720947,0.001
0.2751535177230835,0.949999988079071,0.8168109059333801,0.699999988079071,0.001
0.24075350165367126,0.9833333492279053,0.8943192958831787,0.6000000238418579,0.001
0.3881630301475525,0.8999999761581421,0.7309459447860718,0.7166666388511658,0.001
0.4255969226360321,0.8833333253860474,0.7812101244926453,0.6499999761581421,0.001
0.31388628482818604,0.9166666865348816,0.7734019160270691,0.6666666865348816,0.001
0.3260750472545624,0.9166666865348816,0.7296833395957947,0.6333333253860474,0.001
0.3887856900691986,0.8833333253860474,2.6428308486938477,0.2666666805744171,0.001
0.33142369985580444,0.9333333373069763,0.5928711295127869,0.7166666388511658,0.001
0.2511165142059326,0.9666666388511658,1.7263541221618652,0.5833333134651184,0.001
0.36359548568725586,0.8833333253860474,0.545625627040863,0.8166666626930237,0.001
0.34444281458854675,0.9333333373069763,1.6600385904312134,0.28333333134651184,0.001
0.3796527087688446,0.8833333253860474,1.447372317314148,0.6166666746139526,0.001
0.2918693423271179,0.9333333373069763,0.9772188663482666,0.5666666626930237,0.001
0.3484951853752136,0.8999999761581421,0.7148759365081787,0.699999988079071,0.001
0.28435203433036804,0.9333333373069763,0.4780893325805664,0.8166666626930237,0.001
0.3186098635196686,0.9333333373069763,1.7973464727401733,0.3333333432674408,0.001
0.2697254717350006,0.9666666388511658,1.2441043853759766,0.6166666746139526,0.001
0.36681947112083435,0.8833333253860474,0.5691452622413635,0.7833333611488342,0.001
0.2860390841960907,0.9666666388511658,0.4581303000450134,0.8333333134651184,0.001
0.3188698887825012,0.949999988079071,1.1399219036102295,0.7333333492279053,0.001
0.31206783652305603,0.8833333253860474,0.6982876658439636,0.7666666507720947,0.001
0.30334383249282837,0.9166666865348816,1.1884578466415405,0.6499999761581421,0.001
0.2853599786758423,0.9333333373069763,1.0660789012908936,0.5833333134651184,0.001
0.2642972767353058,0.9166666865348816,0.6694886684417725,0.7666666507720947,0.001
0.34467118978500366,0.9166666865348816,0.8566903471946716,0.699999988079071,0.001
0.24913263320922852,0.949999988079071,0.5514101386070251,0.7833333611488342,0.001
0.22001075744628906,0.9833333492279053,0.6459671854972839,0.7833333611488342,0.001
0.22636231780052185,0.9666666388511658,0.8726340532302856,0.5333333611488342,0.001
0.18827778100967407,0.9666666388511658,2.4111945629119873,0.4833333194255829,0.001
0.23502476513385773,0.949999988079071,0.7429129481315613,0.699999988079071,0.001
0.24918729066848755,0.9666666388511658,1.1434073448181152,0.5833333134651184,0.001
0.29465052485466003,0.8999999761581421,0.5523073673248291,0.7666666507720947,0.001
0.24636319279670715,0.949999988079071,0.7870800495147705,0.7333333492279053,0.001
0.2687937319278717,0.949999988079071,2.4806394577026367,0.25,0.001
0.27894100546836853,0.9333333373069763,1.3091548681259155,0.5333333611488342,0.001
0.1923770308494568,0.949999988079071,2.0018789768218994,0.4166666567325592,0.001
0.19624170660972595,0.9833333492279053,0.616252601146698,0.75,0.001
0.25465133786201477,0.9333333373069763,1.3628032207489014,0.5333333611488342,0.001
0.2123689502477646,0.9666666388511658,2.437230348587036,0.5333333611488342,0.001
0.23913033306598663,0.9166666865348816,0.9034501910209656,0.6666666865348816,0.001
0.2483556866645813,0.9666666388511658,1.427207350730896,0.44999998807907104,0.001
0.2294577956199646,0.949999988079071,0.43997058272361755,0.8333333134651184,0.001
0.27356693148612976,0.949999988079071,0.5808090567588806,0.7666666507720947,0.001
0.22494596242904663,0.949999988079071,0.4326426088809967,0.800000011920929,0.001
0.17080725729465485,0.9666666388511658,0.6274538636207581,0.6666666865348816,0.001
0.23224343359470367,0.9666666388511658,0.3379647135734558,0.9166666865348816,0.001
0.26261889934539795,0.9333333373069763,0.4291723370552063,0.8333333134651184,0.001
0.15608759224414825,0.9833333492279053,3.322098970413208,0.3499999940395355,0.001
0.2266095131635666,0.9333333373069763,1.9341903924942017,0.4333333373069763,0.001
0.23569731414318085,0.9333333373069763,1.1870955228805542,0.550000011920929,0.001
0.24456588923931122,0.9833333492279053,1.6471151113510132,0.46666666865348816,0.001
0.2637639343738556,0.9333333373069763,0.8276287317276001,0.6166666746139526,0.001
0.3112087547779083,0.8999999761581421,0.9413732886314392,0.6166666746139526,0.001
0.19127430021762848,0.9833333492279053,1.416125774383545,0.6166666746139526,0.001
0.23202835023403168,0.9833333492279053,1.7943609952926636,0.36666667461395264,0.001
0.22902332246303558,0.949999988079071,0.9178184270858765,0.699999988079071,0.001
0.15615786612033844,0.9833333492279053,0.4514613747596741,0.7666666507720947,0.001
0.2240944802761078,0.949999988079071,0.31458279490470886,0.9166666865348816,0.001
0.28418102860450745,0.9166666865348816,1.2326011657714844,0.6000000238418579,0.001
0.22473205626010895,0.9833333492279053,0.637546181678772,0.7666666507720947,0.001
0.1610446721315384,1.0,0.8667251467704773,0.7333333492279053,0.001
0.2018667757511139,0.949999988079071,0.755192220211029,0.6833333373069763,0.001
0.20841997861862183,0.9666666388511658,0.5329722166061401,0.800000011920929,0.001
0.29321497678756714,0.9166666865348816,0.9982686638832092,0.6166666746139526,0.001
0.1835627257823944,0.949999988079071,1.000572919845581,0.6333333253860474,0.001
0.2397424876689911,0.9333333373069763,0.880733847618103,0.6833333373069763,0.001
0.23555400967597961,0.9333333373069763,0.3157379925251007,0.8999999761581421,0.001
0.2101459801197052,0.949999988079071,0.7849606871604919,0.7333333492279053,0.001
0.180153951048851,0.9833333492279053,1.2495014667510986,0.5,0.001
0.21352000534534454,0.9333333373069763,0.8611315488815308,0.699999988079071,0.001
0.11194673180580139,1.0,0.7207211256027222,0.75,0.001
0.22871160507202148,0.9666666388511658,1.455771565437317,0.550000011920929,0.001
0.14140070974826813,1.0,1.7018604278564453,0.5833333134651184,0.001
0.2189435362815857,0.949999988079071,0.9996745586395264,0.6166666746139526,0.001
0.16190433502197266,0.9666666388511658,1.3829234838485718,0.4333333373069763,0.001
0.19269630312919617,0.9666666388511658,1.3084827661514282,0.5833333134651184,0.001
0.22862650454044342,0.9333333373069763,1.2401518821716309,0.6666666865348816,0.001
0.29100853204727173,0.9333333373069763,1.6590845584869385,0.550000011920929,0.001
0.18370094895362854,0.9666666388511658,1.5515912771224976,0.5666666626930237,0.001
0.2624310851097107,0.949999988079071,0.6695476770401001,0.7666666507720947,0.001
0.19204629957675934,0.9666666388511658,1.320631504058838,0.7333333492279053,0.001
0.1431313157081604,1.0,1.0461504459381104,0.7166666388511658,0.001
0.15188035368919373,0.9833333492279053,0.5561155676841736,0.75,0.001
0.17718498408794403,0.949999988079071,0.37254154682159424,0.8166666626930237,0.001
0.1576545387506485,0.9833333492279053,0.6707193851470947,0.7666666507720947,0.001
0.1725158393383026,0.9666666388511658,1.381541132926941,0.6666666865348816,0.001
0.14496222138404846,0.9833333492279053,0.6418750882148743,0.699999988079071,0.001
