loss,accuracy,val_loss,val_accuracy
0.2831701636314392,0.5,0.27221328020095825,0.4642857015132904
0.2616894543170929,0.5,0.2553649842739105,0.4642857015132904
0.25025075674057007,0.5,0.24970705807209015,0.5357142686843872
0.2585529386997223,0.5,0.24917496740818024,0.5357142686843872
0.25344228744506836,0.5,0.2492707222700119,0.5357142686843872
0.25356537103652954,0.5,0.24939081072807312,0.5357142686843872
0.2528130114078522,0.5,0.24958685040473938,0.5357142686843872
0.253023624420166,0.5,0.25005903840065,0.5357142686843872
0.25204116106033325,0.5,0.2507215142250061,0.5357142686843872
0.25075563788414,0.5,0.25109392404556274,0.4642857015132904
0.25090885162353516,0.5,0.25149962306022644,0.4642857015132904
0.2511807680130005,0.5,0.2516914904117584,0.4642857015132904
0.25016525387763977,0.5,0.25099948048591614,0.4642857015132904
0.2512379288673401,0.5,0.2502343952655792,0.4642857015132904
0.2499915063381195,0.5,0.2501332759857178,0.4642857015132904
0.25015315413475037,0.5,0.25006815791130066,0.5
0.25102850794792175,0.3571428656578064,0.24957172572612762,0.5357142686843872
0.2501766085624695,0.5,0.2496618777513504,0.5357142686843872
0.24997779726982117,0.5,0.24949784576892853,0.5357142686843872
0.2498079389333725,0.5,0.24955078959465027,0.5357142686843872
0.25004011392593384,0.4285714328289032,0.24999065697193146,0.4642857015132904
0.24995258450508118,0.5,0.25020527839660645,0.4642857015132904
0.2497374266386032,0.5,0.2500172555446625,0.4642857015132904
0.25064563751220703,0.3571428656578064,0.2495943009853363,0.5714285969734192
0.24966749548912048,0.6785714030265808,0.24971751868724823,0.5
0.24963246285915375,0.5,0.24980489909648895,0.4642857015132904
0.250291645526886,0.3571428656578064,0.249632328748703,0.5714285969734192
0.2507205009460449,0.6071428656578064,0.2502196133136749,0.4642857015132904
0.24977369606494904,0.5,0.2501981854438782,0.4642857015132904
0.2495918720960617,0.5,0.2498156577348709,0.4642857015132904
0.249540314078331,0.5357142686843872,0.24949060380458832,0.6428571343421936
0.2495855987071991,0.6785714030265808,0.24934755265712738,0.5357142686843872
0.2498975545167923,0.5,0.2489820271730423,0.5357142686843872
0.24955229461193085,0.5,0.24896559119224548,0.5357142686843872
0.24952252209186554,0.5,0.24903295934200287,0.5357142686843872
0.24975240230560303,0.5,0.24925947189331055,0.5357142686843872
0.24963189661502838,0.6428571343421936,0.24936392903327942,0.6428571343421936
0.24969151616096497,0.5,0.24913035333156586,0.5357142686843872
0.24957038462162018,0.5,0.24911697208881378,0.5357142686843872
0.24943815171718597,0.5,0.24928252398967743,0.5714285969734192
0.2497963160276413,0.4285714328289032,0.24984148144721985,0.4642857015132904
0.2493644654750824,0.5,0.24996066093444824,0.4642857015132904
0.24936138093471527,0.5,0.2499408721923828,0.4642857015132904
0.24933645129203796,0.5,0.24980631470680237,0.4642857015132904
0.2500527501106262,0.5,0.24987223744392395,0.4642857015132904
0.24922063946723938,0.5,0.24936525523662567,0.5357142686843872
0.24910487234592438,0.75,0.2488696277141571,0.5357142686843872
